customer_id,campaign_id,acquisition_date,first_purchase_amount,lifetime_value,source,device,age_group,gender
6615,474,2025-06-22,353407.39,1713536.34,Organic,Desktop,18-24,M
6616,379,2025-06-23,1995867.23,7376825.64,Referral,Desktop,18-24,Male
6617,129,2023-12-23,1993121.18,9600087.59,Facebook,Desktop,45-54,f
6618,51,2025-05-16,1372209.79,5428205.73,Facebook,desktop,25-34,m
6619,384,2024-12-26,1362710.39,2792939.92,Email,Desktop,25-34,f
6620,249,2025-10-23,816987.6,3119908.27,Organic,Mobile,45-54,Male
6621,152,2025-06-24,1594219.2,1889062.51,Direct,Mobile,35-44,m
6622,398,2024-07-06,1401441.11,2720190.55,Referral,Mobile,45-54,f
6623,33,2024-07-10,355300.93,1338091.8,Referral,mobile,35-44,Male
6624,192,2023-11-23,1559642.27,6634030.75,Organic,Desktop,45-54,m
6625,334,2024-03-26,1443274.97,6180969.94,Instagram,Mobile,45-54,m
6626,132,2024-12-18,124069.77,77358.36,Google,mobile,25-34,m
6627,13,2025-03-09,685324.02,1767964.79,Referral,mobile,35-44,Female
6628,494,2025-02-14,1288495.95,2738098.59,Google,Mobile,55+,
6629,475,2024-02-08,1687167.75,8197785.98,Referral,desktop,25-34,M
6630,14,2024-08-26,756760.55,3314893.62,Instagram,mobile,55+,Male
6631,158,2025-08-13,896307.62,1465578.87,Organic,Mobile,35-44,
6632,155,2024-10-17,974949.59,3566235.4,Direct,mobile,35-44,Female
6633,60,2024-03-25,1613037.26,7558752.84,Facebook,Mobile,55+,Female
6634,251,2024-09-04,836799.57,2651949.01,Direct,Desktop,18-24,Male
6635,54,2025-01-28,1781133.71,4907118.16,Facebook,desktop,18-24,
6636,335,2024-08-28,1756550.27,3626000.74,Email,desktop,25-34,m
6637,497,2024-05-13,606759.56,1708314.27,Referral,desktop,35-44,
6638,100,2024-08-17,974387.79,1127666.81,Google,Desktop,25-34,F
6639,240,2025-05-20,1811475.72,4185289.69,Organic,Tablet,55+,Female
6640,389,2024-06-24,62032.31,,Google,Tablet,45-54,F
6641,84,2025-09-02,129538.36,190264.81,Organic,mobile,25-34,Male
6642,467,2024-10-28,965980.0,4221627.65,Organic,desktop,45-54,
6643,284,2024-07-23,1105617.34,2087179.27,Direct,desktop,35-44,m
6644,310,2025-06-22,104789.11,336850.69,Instagram,Mobile,35-44,Female
6645,207,2025-05-24,1013271.62,1107652.77,Email,Tablet,55+,m
6646,155,2025-02-07,1422873.99,2117483.57,Direct,mobile,18-24,f
6647,35,2025-03-07,225349.1,469003.73,Facebook,desktop,35-44,F
6648,419,2023-12-04,1404652.92,1920569.13,Email,Mobile,45-54,Female
6649,15,2024-10-08,1758262.29,3594343.69,Direct,desktop,35-44,
6650,255,2024-06-24,209274.98,716516.86,Referral,mobile,18-24,Male
6651,434,2024-01-30,255306.19,931286.04,Google,Desktop,35-44,F
6652,120,2025-05-21,249812.41,402387.36,Google,Desktop,35-44,
6653,455,2025-01-08,1753159.14,6146706.18,Facebook,desktop,35-44,Female
6654,479,2024-06-11,1028551.55,4954299.83,Organic,mobile,25-34,Male
6655,172,2024-07-30,457541.72,493085.11,Email,desktop,35-44,m
6656,482,2025-05-02,484601.86,1080675.87,Email,Mobile,18-24,m
6657,313,2025-08-06,1148404.45,4390776.48,Google,mobile,45-54,m
6658,53,2025-07-21,577119.26,314817.67,Google,desktop,35-44,M
6659,17,2025-04-10,498741.26,2284589.58,Direct,Desktop,45-54,Female
6660,43,2024-06-26,1697199.97,3082671.75,Instagram,mobile,45-54,M
6661,386,2023-12-02,572345.98,2500350.23,Organic,Tablet,55+,
6662,31,2024-07-30,593439.74,1272919.0,Organic,mobile,25-34,
6663,385,2025-05-15,1624329.93,4719147.49,Referral,Desktop,55+,f
6664,232,2025-07-26,1300049.29,2136923.33,Instagram,Desktop,35-44,M
6665,25,2025-03-23,667214.34,1685446.11,Direct,desktop,25-34,
6666,60,2024-11-12,1005712.94,1595971.77,Facebook,Tablet,18-24,Female
6667,375,2024-04-02,1217388.26,1593601.35,Facebook,Mobile,25-34,Male
6668,337,2025-03-12,1970064.2,9584065.93,Direct,mobile,25-34,F
6669,87,2025-09-28,74472.42,137903.24,Referral,desktop,18-24,m
6670,236,2024-12-07,472676.49,702162.07,Direct,mobile,25-34,M
6671,239,2024-03-27,1965609.92,5557826.47,Organic,mobile,18-24,F
6672,108,2025-04-25,691067.55,2002740.62,Direct,desktop,35-44,m
6673,245,2024-04-15,1402472.13,2574997.15,Direct,mobile,25-34,
6674,338,2024-01-26,207087.26,919347.67,Instagram,Tablet,55+,Female
6675,415,2023-12-14,358982.77,612659.6,Google,desktop,18-24,F
6676,226,2025-06-06,389865.86,635416.63,Organic,Mobile,35-44,Female
6677,442,2025-09-27,69209.05,218553.16,Direct,Tablet,25-34,m
6678,87,2024-08-08,1075397.01,4307089.85,Facebook,Desktop,18-24,f
6679,287,2024-02-13,544482.7,578215.34,Referral,desktop,25-34,
6680,106,2024-10-05,671700.46,2851674.12,Facebook,Desktop,25-34,F
6681,238,2024-05-27,90656.06,376813.49,Instagram,Desktop,35-44,m
6682,207,2025-03-20,1297288.33,4306075.54,Direct,Desktop,18-24,Male
6683,33,2023-12-06,509097.64,2472591.2,Direct,Desktop,55+,F
6684,499,2025-06-07,1177913.47,3071415.27,Instagram,desktop,25-34,f
6685,479,2025-04-08,505618.84,2367687.54,Direct,Desktop,25-34,
6686,200,2024-07-31,956471.37,3933115.16,Email,Desktop,18-24,f
6687,231,2025-03-24,1265645.94,3047272.36,Facebook,Tablet,18-24,Male
6688,283,2025-10-16,130992.38,614364.24,Referral,desktop,35-44,M
6689,341,2023-11-23,1784188.81,8187396.45,Organic,Mobile,45-54,M
6690,240,2025-07-08,1313990.17,1640320.47,Email,desktop,18-24,m
6691,91,2025-02-03,958758.99,4573364.71,Google,Tablet,45-54,
6692,40,2025-03-05,1943336.27,9388156.95,Organic,Desktop,55+,Female
6693,86,2024-10-11,69735.69,274892.46,Email,Desktop,55+,
6694,212,2025-02-01,1473980.88,5353983.38,Referral,mobile,35-44,Male
6695,393,2024-01-03,1597117.48,2363822.27,Google,Desktop,45-54,Male
6696,135,2025-01-04,362194.41,1094879.25,Email,Desktop,45-54,F
6697,455,2025-08-15,471414.34,1837843.9,Instagram,Tablet,18-24,M
6698,43,2023-11-14,763079.7,2007115.96,Organic,Mobile,45-54,Male
6699,388,2025-06-02,741858.84,2626263.62,Google,Mobile,35-44,Male
6700,170,2024-08-06,1078834.05,1128212.84,Organic,mobile,35-44,
6701,477,2025-01-20,1811335.95,8028534.3,Email,Tablet,55+,Male
6702,223,2024-08-12,1893868.65,8714865.7,Facebook,mobile,25-34,M
6703,9,2025-08-18,63144.35,161795.31,Organic,Mobile,25-34,Female
6704,334,2024-03-14,838148.83,3594187.8,Organic,Mobile,25-34,F
6705,235,2024-10-17,1634642.27,7244673.01,Organic,desktop,35-44,M
6706,258,2025-10-20,67836.48,258936.97,Instagram,mobile,25-34,F
6707,9,2023-11-15,1439884.49,3681094.31,Direct,Tablet,55+,
6708,472,2024-07-29,71203.83,210928.34,Direct,Tablet,45-54,m
6709,29,2025-03-21,115203.32,218268.47,Direct,mobile,18-24,f
6710,12,2025-06-09,1970543.39,4471634.01,Facebook,Desktop,25-34,m
6711,382,2024-06-08,432073.67,843654.84,Google,Tablet,25-34,f
6712,327,2024-03-20,247293.13,392653.21,Facebook,Desktop,35-44,f
6713,258,2025-06-11,128941.99,451247.96,Facebook,mobile,18-24,Female
6714,174,2025-03-11,226001.72,497260.26,Email,desktop,35-44,M
6715,329,2024-11-05,773986.3,3492524.04,Instagram,Tablet,35-44,Male
6716,145,2024-04-16,1333787.5,5583426.62,Organic,Tablet,45-54,F
6717,321,2025-11-08,942215.18,4559994.62,Instagram,Desktop,55+,M
6718,184,2024-07-14,1656257.67,2799501.08,Direct,Mobile,55+,F
6719,283,2024-08-31,214889.28,904786.92,Direct,desktop,45-54,M
6720,264,2024-04-03,1423011.18,5733156.2,Direct,Tablet,55+,F
6721,378,2024-08-25,1562917.12,7019240.75,Email,desktop,25-34,
6722,19,2024-12-12,942697.65,4483313.23,Instagram,Mobile,45-54,F
6723,282,2025-08-17,1654466.67,7676475.98,Referral,Mobile,45-54,m
6724,318,2025-07-07,196674.95,545098.46,Facebook,Mobile,18-24,
6725,404,2024-07-02,1959468.04,1402249.25,Email,Tablet,45-54,
6726,422,2025-09-26,1213779.05,5778675.69,Organic,Mobile,25-34,F
6727,264,2024-01-27,788592.56,2625124.58,Instagram,Desktop,45-54,Female
6728,58,2024-06-18,377614.44,705548.94,Email,Mobile,25-34,m
6729,83,2024-03-02,354414.59,973253.33,Facebook,Desktop,18-24,M
6730,19,2023-12-14,1716209.77,4683746.97,Facebook,desktop,35-44,M
6731,482,2024-09-14,1912575.46,7284254.34,Facebook,Desktop,45-54,f
6732,311,2025-08-15,969450.91,1138794.14,Organic,mobile,45-54,
6733,106,2024-11-29,328981.64,1142640.79,Facebook,Mobile,55+,Male
6734,5,2024-11-06,500434.8,2142003.12,Google,mobile,45-54,M
6735,4,2024-05-02,325679.42,1114159.2,Instagram,mobile,25-34,M
6736,41,2025-07-07,1272721.77,4554972.11,Organic,desktop,25-34,m
6737,281,2024-07-13,1876778.39,8769664.75,Email,Desktop,18-24,Female
6738,303,2025-08-27,1824168.82,6234858.67,Referral,Desktop,18-24,Female
6739,437,2025-10-10,454708.23,2132613.99,Instagram,Desktop,45-54,Female
6740,222,2025-07-01,897407.96,3365721.43,Email,mobile,45-54,f
6741,23,2024-08-09,215043.51,588481.43,Direct,Desktop,35-44,M
6742,498,2024-03-05,873987.23,3697801.83,Facebook,Tablet,35-44,F
6743,148,2024-08-29,1558323.44,6425061.97,Instagram,Tablet,45-54,f
6744,157,2025-04-08,680123.81,2790908.94,Instagram,mobile,25-34,Male
6745,332,2025-08-04,982797.55,1962745.94,Facebook,mobile,25-34,Male
6746,73,2025-02-10,412631.84,1630068.17,Facebook,Desktop,25-34,
6747,358,2024-02-05,1274501.5,939227.14,Facebook,mobile,55+,f
6748,63,2024-05-14,142217.85,97627.76,Referral,mobile,25-34,Male
6749,466,2025-10-07,1467394.34,4683837.17,Instagram,Mobile,55+,f
6750,413,2023-11-20,1317650.02,1580119.08,Instagram,Mobile,55+,M
6751,42,2024-03-25,1189324.04,4436497.83,Referral,Mobile,55+,m
6752,416,2025-06-10,1987947.25,2962859.55,Direct,Mobile,45-54,
6753,163,2025-07-03,294453.1,1123055.08,Instagram,Desktop,18-24,M
6754,74,2025-06-09,1285365.7,4881773.88,Referral,mobile,45-54,f
6755,458,2024-02-13,1166127.3,3701513.14,Email,mobile,18-24,M
6756,262,2024-02-21,1566554.52,5297621.43,Email,Mobile,45-54,m
6757,373,2025-06-22,1390103.26,1745239.49,Email,mobile,25-34,
6758,20,2024-09-03,1456886.9,7280802.65,Email,Desktop,25-34,f
6759,263,2025-10-14,1900160.45,6515798.18,Referral,mobile,25-34,Female
6760,417,2024-08-09,1744927.61,6627262.66,Google,mobile,18-24,f
6761,17,2025-06-07,758821.45,1420775.37,Direct,desktop,55+,F
6762,204,2024-10-30,472709.41,1947770.21,Instagram,Desktop,35-44,m
6763,329,2024-02-25,1666635.15,2386524.58,Referral,Desktop,55+,Female
6764,17,2024-06-18,1056965.06,4071258.23,Instagram,mobile,55+,m
6765,418,2024-01-11,1965141.38,9526228.84,Direct,desktop,35-44,Female
6766,302,2024-01-10,1148579.1,3265942.31,Organic,Mobile,25-34,F
6767,16,2024-04-25,698614.62,2577384.2,Referral,Tablet,55+,Female
6768,173,2024-04-08,468835.27,1371964.11,Facebook,Tablet,45-54,
6769,375,2025-09-09,544638.3,699154.87,Direct,mobile,35-44,F
6770,358,2025-01-06,1678649.61,5262174.35,Direct,Desktop,45-54,m
6771,282,2024-07-12,155143.3,268858.71,Google,Tablet,45-54,Female
6772,407,2025-08-17,970854.99,3814257.8,Direct,mobile,45-54,f
6773,478,2024-06-27,1328378.47,2118989.17,Email,desktop,55+,M
6774,423,2024-01-07,97027.16,376906.78,Instagram,Mobile,25-34,Female
6775,435,2025-03-23,1316783.64,5473402.44,Referral,mobile,35-44,Female
6776,17,2025-04-07,667297.24,,Referral,mobile,45-54,
6777,376,2024-06-21,399490.05,,Email,mobile,55+,F
6778,253,2024-05-23,1586500.69,1913579.42,Referral,Tablet,45-54,
6779,307,2024-07-07,645585.32,2140955.53,Facebook,Desktop,25-34,M
6780,32,2023-12-01,1058937.17,2160982.66,Instagram,mobile,18-24,F
6781,282,2024-03-12,408631.47,425858.15,Email,Desktop,55+,m
6782,243,2024-06-16,1458929.26,4902368.4,Referral,mobile,55+,M
6783,37,2024-12-06,1977010.11,3417927.11,Direct,Tablet,55+,Female
6784,167,2024-07-02,918081.58,2898660.56,Referral,Desktop,35-44,Male
6785,427,2025-08-22,949557.49,3085448.56,Facebook,mobile,18-24,Female
6786,226,2025-10-05,1545922.37,5762316.36,Direct,Tablet,45-54,
6787,468,2025-07-04,1334307.82,4354051.0,Organic,Tablet,25-34,Female
6788,106,2024-11-19,901519.83,3265737.37,Email,Desktop,18-24,F
6789,414,2025-04-08,418802.7,1967346.17,Google,Mobile,18-24,
6790,267,2024-02-18,434321.52,592037.51,Facebook,Desktop,55+,m
6791,233,2024-04-09,512298.63,1550089.34,Referral,Tablet,18-24,m
6792,435,2024-01-28,1971449.02,7398529.65,Email,desktop,35-44,Male
6793,433,2024-08-18,1831618.96,8341133.66,Organic,Tablet,55+,M
6794,357,2024-03-17,1916917.4,9517628.71,Google,Desktop,25-34,F
6795,284,2024-12-13,743317.72,1351860.31,Direct,Desktop,55+,M
6796,132,2025-05-25,144857.79,215678.15,Google,Mobile,45-54,Female
6797,360,2024-02-29,1248385.78,2461802.36,Google,Tablet,18-24,F
6798,140,2024-07-01,455056.15,627530.86,Email,Mobile,45-54,m
6799,93,2023-12-24,1536790.39,3615297.89,Referral,Tablet,25-34,F
6800,434,2024-06-15,1516753.59,2921285.69,Organic,Mobile,55+,F
6801,20,2025-07-21,710967.8,847931.37,Direct,mobile,25-34,Female
6802,41,2024-06-03,924146.1,1445003.13,Organic,Tablet,55+,
6803,31,2024-08-16,297331.6,1485484.95,Referral,Tablet,45-54,F
6804,116,2024-04-26,1876180.8,8021939.95,Instagram,Mobile,45-54,Female
6805,249,2025-11-04,1291778.39,2711010.54,Organic,Tablet,18-24,
6806,238,2025-10-14,1090037.71,4540397.37,Google,mobile,18-24,Female
6807,333,2023-11-21,1951740.02,9197713.84,Email,Tablet,45-54,m
6808,93,2025-07-08,306396.26,1075380.85,Email,Mobile,25-34,m
6809,135,2025-06-18,1878008.35,4314133.95,Organic,desktop,45-54,f
6810,73,2023-12-07,1480903.14,5469716.92,Direct,Desktop,55+,Female
6811,271,2025-10-19,550740.66,743282.05,Referral,desktop,25-34,Male
6812,269,2025-04-30,1885507.52,8663478.42,Organic,desktop,18-24,f
6813,263,2025-04-27,1024630.78,1326492.93,Email,desktop,55+,f
6814,142,2024-07-02,1706505.76,3773789.7,Direct,desktop,18-24,F
6815,97,2025-05-27,514492.55,775646.61,Referral,Mobile,45-54,f
6816,332,2024-10-23,1773267.31,,Instagram,mobile,18-24,Male
6817,277,2024-12-28,1225194.59,4983158.68,Google,Tablet,45-54,m
6818,49,2024-07-26,1697000.48,6899342.47,Instagram,Tablet,35-44,
6819,433,2024-11-16,1460026.38,4893398.12,Google,Mobile,18-24,Male
6820,311,2023-12-11,701405.01,2223011.11,Direct,desktop,25-34,M
6821,258,2024-11-04,1456831.1,3322581.85,Referral,Tablet,55+,
6822,487,2024-12-16,332630.13,401121.0,Direct,mobile,35-44,
6823,178,2024-10-19,1890885.74,7595366.16,Google,mobile,55+,f
6824,141,2024-07-01,1518442.98,3473513.68,Referral,Desktop,18-24,Female
6825,427,2025-11-05,1530208.36,4475555.86,Google,mobile,25-34,Female
6826,223,2023-12-12,1529573.71,5351906.25,Referral,Desktop,18-24,m
6827,320,2024-01-05,325101.56,1612498.64,Referral,Mobile,35-44,F
6828,40,2025-06-08,1153757.84,3321671.09,Instagram,desktop,18-24,m
6829,316,2024-01-17,1691273.88,7891715.05,Direct,Tablet,35-44,Male
6830,221,2025-04-22,1452300.08,4485235.43,Referral,desktop,45-54,Male
6831,392,2023-12-09,1238969.67,1304992.8,Referral,Tablet,18-24,m
6832,239,2025-01-07,427731.82,593995.97,Referral,Desktop,55+,M
6833,394,2025-08-30,1833104.35,8003204.62,Facebook,desktop,35-44,m
6834,466,2024-11-30,1762356.07,4899336.42,Google,Mobile,18-24,Male
6835,173,2025-05-22,540023.98,1340758.32,Facebook,Desktop,25-34,M
6836,146,2025-10-01,156691.96,626358.39,Google,Tablet,18-24,F
6837,275,2025-11-02,1618827.65,1967521.3,Referral,desktop,55+,Male
6838,248,2025-09-18,1315199.08,3740428.5,Direct,Tablet,35-44,
6839,37,2024-11-04,1327244.35,4125135.96,Referral,Mobile,25-34,f
6840,31,2024-09-09,1122522.55,3406668.92,Google,desktop,35-44,Female
6841,150,2025-04-28,405726.89,1552269.81,Direct,desktop,45-54,F
6842,253,2024-10-04,1670408.78,4072459.34,Organic,Desktop,18-24,m
6843,76,2024-02-19,1951082.93,6509507.94,Direct,mobile,45-54,F
6844,276,2025-09-11,1349375.01,3274101.52,Direct,Mobile,45-54,F
6845,230,2025-03-28,89690.62,128948.72,Organic,mobile,18-24,f
6846,400,2025-10-01,1009633.93,867529.1,Organic,Desktop,55+,m
6847,274,2024-01-17,612122.48,1858665.31,Google,desktop,55+,Male
6848,281,2025-02-13,1890356.43,7795217.2,Google,desktop,18-24,
6849,88,2025-01-13,1124420.77,5614590.75,Referral,Mobile,35-44,F
6850,275,2024-04-20,1405808.59,4756063.53,Instagram,Tablet,55+,Male
6851,213,2025-06-26,855054.28,3599097.08,Direct,mobile,55+,f
6852,306,2024-11-04,926738.21,3753576.2,Email,desktop,45-54,f
6853,338,2025-07-08,1186863.03,5768484.51,Email,Desktop,55+,
6854,109,2024-07-15,544017.47,1906908.48,Organic,Desktop,45-54,M
6855,353,2024-05-03,1905669.87,3734785.14,Facebook,Mobile,45-54,f
6856,417,2024-08-11,631984.54,2111702.68,Organic,Desktop,25-34,Male
6857,381,2024-02-04,1407500.74,6375580.03,Referral,desktop,18-24,m
6858,469,2025-05-17,607705.59,2087470.46,Referral,Tablet,55+,M
6859,187,2024-03-02,1830529.18,5587239.88,Instagram,Tablet,55+,M
6860,431,2025-10-19,1491301.67,4158660.6,Direct,Desktop,25-34,f
6861,368,2025-09-10,331871.37,1558137.01,Instagram,Tablet,25-34,Male
6862,38,2024-07-06,694629.19,1639151.93,Instagram,Desktop,18-24,
6863,228,2024-02-11,97434.02,339842.68,Referral,Tablet,55+,Male
6864,321,2024-02-29,1396509.16,5308432.19,Organic,Desktop,55+,f
6865,411,2025-07-20,872929.15,1845824.3,Facebook,desktop,18-24,Male
6866,422,2025-05-07,1035069.21,1749029.96,Referral,mobile,18-24,m
6867,48,2024-06-23,574392.98,819181.68,Facebook,mobile,25-34,m
6868,233,2024-02-04,1734083.17,,Instagram,Tablet,18-24,F
6869,266,2024-11-08,1745985.99,2820423.52,Referral,mobile,18-24,M
6870,115,2023-12-27,759003.55,2308825.58,Direct,mobile,18-24,
6871,149,2025-02-12,1332476.27,1466469.01,Direct,Mobile,45-54,m
6872,86,2025-01-25,1655031.77,2714631.37,Google,Desktop,25-34,Female
6873,31,2023-12-21,1347850.09,1714848.67,Facebook,Mobile,25-34,m
6874,80,2025-03-09,1639676.27,4274385.48,Email,Mobile,45-54,F
6875,291,2025-10-20,552420.42,1157491.74,Referral,Mobile,25-34,M
6876,43,2025-09-24,1679385.23,7736906.56,Email,Mobile,25-34,f
6877,22,2023-11-26,231736.76,236736.53,Organic,Mobile,18-24,
6878,394,2024-03-01,1988956.72,6569669.1,Instagram,desktop,55+,M
6879,426,2024-12-22,855009.05,3352611.07,Direct,Tablet,55+,F
6880,73,2024-11-10,1473407.38,4653502.38,Google,Mobile,55+,f
6881,49,2024-08-24,1615396.93,4736791.8,Organic,Tablet,55+,m
6882,325,2025-07-30,592583.03,615536.57,Referral,desktop,25-34,F
6883,397,2024-09-04,681052.01,1069849.45,Facebook,Mobile,45-54,Female
6884,212,2025-01-18,640138.93,812090.68,Instagram,desktop,45-54,M
6885,214,2025-07-11,1584023.05,7875218.77,Google,mobile,45-54,m
6886,32,2024-05-15,283564.45,990054.01,Facebook,Mobile,45-54,
6887,329,2025-01-06,850285.41,3860098.64,Direct,Tablet,35-44,F
6888,242,2025-01-19,1630948.93,4762776.17,Direct,mobile,35-44,Male
6889,350,2025-03-30,574506.66,1426544.27,Email,desktop,25-34,m
6890,172,2025-05-31,1942151.83,2248060.54,Organic,Tablet,25-34,Male
6891,29,2024-10-16,1615738.46,7993415.14,Google,Mobile,35-44,Female
6892,370,2024-10-18,1946458.28,5556436.14,Direct,mobile,25-34,Male
6893,214,2023-11-26,1516962.22,4094404.92,Email,Mobile,35-44,Male
6894,263,2025-03-28,160503.51,181742.89,Direct,desktop,45-54,Male
6895,307,2025-01-12,1187168.48,3045376.85,Facebook,mobile,55+,
6896,55,2025-07-10,258320.99,1010143.45,Direct,Tablet,35-44,F
6897,120,2024-08-09,570520.0,2246519.3,Facebook,Mobile,45-54,f
6898,259,2024-09-08,884395.02,2832375.17,Email,mobile,55+,F
6899,167,2024-02-29,1812701.3,5476751.04,Facebook,Desktop,55+,f
6900,46,2025-03-22,1055446.39,2426563.87,Referral,Desktop,35-44,f
6901,66,2024-08-14,1755380.52,4708418.31,Google,Tablet,55+,
6902,335,2025-03-10,380565.87,404474.44,Instagram,Mobile,35-44,Male
6903,458,2024-11-04,1653193.17,6359505.36,Facebook,Tablet,35-44,
6904,284,2024-12-21,266191.86,1045170.27,Organic,desktop,25-34,
6905,347,2023-12-23,157851.74,175346.69,Email,Desktop,35-44,m
6906,110,2024-01-24,318146.53,542854.48,Organic,Mobile,45-54,F
6907,471,2025-01-26,1544198.16,6089488.25,Organic,mobile,55+,m
6908,308,2025-07-29,1656238.12,7091431.74,Direct,Mobile,35-44,F
6909,458,2025-06-11,92043.84,168626.48,Facebook,desktop,35-44,m
6910,192,2023-12-19,451936.23,627753.77,Facebook,Desktop,35-44,F
6911,202,2024-08-11,1416534.72,5218103.94,Instagram,desktop,35-44,m
6912,422,2025-04-08,224843.97,800376.39,Email,Tablet,35-44,Female
6913,499,2024-07-27,1407718.96,3086693.25,Google,Tablet,18-24,Female
6914,204,2024-07-01,1552093.33,7633976.51,Email,desktop,45-54,f
6915,209,2025-02-08,1692343.8,3656148.25,Instagram,desktop,25-34,M
6916,56,2024-10-07,1451499.84,3212795.24,Facebook,desktop,35-44,
6917,166,2025-10-03,831711.87,1546538.67,Direct,mobile,25-34,M
6918,498,2024-06-22,626421.05,1094644.44,Direct,Tablet,45-54,f
6919,160,2025-06-11,1894781.65,8331507.33,Instagram,mobile,35-44,m
6920,286,2024-05-05,791346.81,1136454.62,Google,mobile,45-54,
6921,438,2025-07-04,655891.14,1407017.06,Organic,Mobile,18-24,Female
6922,133,2024-10-09,116087.95,456188.67,Facebook,mobile,18-24,f
6923,118,2025-06-27,1393743.48,4081535.86,Google,Desktop,25-34,F
6924,247,2025-06-09,103836.25,481119.97,Email,Mobile,18-24,m
6925,185,2025-02-10,1239568.1,4850801.89,Organic,mobile,18-24,
6926,407,2024-11-30,93518.5,361316.07,Google,desktop,25-34,m
6927,392,2024-10-31,997124.55,4410769.75,Organic,Desktop,55+,f
6928,324,2025-11-05,599014.89,1182421.68,Direct,mobile,18-24,F
6929,366,2024-09-06,881179.26,3701489.25,Facebook,Mobile,25-34,F
6930,499,2024-09-21,1582170.46,6151966.19,Referral,Mobile,35-44,M
6931,477,2024-10-12,1729499.7,3714357.22,Email,Mobile,45-54,F
6932,103,2024-12-28,1338443.32,2395281.23,Referral,Tablet,25-34,F
6933,278,2025-01-04,1071565.38,2201260.78,Instagram,Tablet,35-44,
6934,394,2025-05-01,707062.83,1824092.27,Email,Mobile,45-54,Female
6935,470,2024-11-23,1309125.67,2853826.72,Email,Tablet,45-54,F
6936,424,2024-07-29,601332.3,2287511.9,Organic,Mobile,18-24,
6937,62,2025-03-21,1264631.95,2531576.77,Organic,mobile,55+,Female
6938,187,2023-11-24,1500672.18,3150054.99,Email,Mobile,55+,M
6939,466,2024-12-25,1838786.91,5555856.82,Direct,desktop,55+,F
6940,318,2024-11-19,1639773.34,1758075.86,Direct,Mobile,18-24,Male
6941,294,2024-08-07,1106164.27,3702251.33,Facebook,Mobile,45-54,f
