performance_id,campaign_id,date,impressions,clicks,conversions,cost_uzs,revenue_uzs,ctr,cpc,roas
15871,166,2025-03-20,91961.0,3262,612,1418391.41,78623323.81,3.55,434.82,55.43
15872,166,2025-03-21,81548.0,1676,153,470326.08,58561146.72,2.06,280.62,124.51
15873,166,2025-03-22,39965.0,353,59,296196.14,15877585.97,0.88,839.08,53.6
15874,166,2025-03-23,27262.0,321,23,921664.05,6085670.63,1.18,2871.23,6.6
15875,166,2025-03-24,57813.0,2573,443,789776.8,177500020.63,4.45,306.95,224.75
15876,166,2025-03-25,11842.0,112,7,645613.02,1979052.75,0.95,5764.4,3.07
15877,166,2025-03-26,99113.0,1093,78,167060.22,34456559.64,1.1,152.85,206.25
15878,166,2025-03-27,90106.0,3616,507,1368749.64,86659703.28,4.01,378.53,63.31
15879,166,2025-03-28,77127.0,482,73,468947.89,31767414.01,0.62,972.92,67.74
15880,166,2025-03-29,15321.0,277,7,271077.39,1535630.66,1.81,978.62,5.66
15881,166,2025-03-30,76890.0,1286,131,1713142.9,57117523.89,1.67,1332.15,33.34
15882,166,2025-03-31,92780.0,1168,227,1308098.36,76470701.2,1.26,1119.95,58.46
15883,166,2025-04-01,26852.0,568,22,195224.79,4687210.16,2.12,343.71,24.01
15884,166,2025-04-02,41888.0,1260,63,101307.32,17269083.93,3.01,80.4,170.46
15885,166,2025-04-03,35713.0,858,146,1531285.72,14997968.88,2.4,1784.72,9.79
15886,166,2025-04-04,53437.0,586,73,1505360.54,27286387.47,1.1,2568.87,18.13
15887,166,2025-04-05,10100.0,134,23,524962.11,11260586.57,1.33,3917.63,21.45
15888,166,2025-04-06,8444.0,89,10,224950.77,2710461.41,1.05,2527.54,12.05
15889,166,2025-04-07,5870.0,111,21,1508363.01,6651165.56,1.89,13588.86,4.41
15890,166,2025-04-08,79027.0,2092,279,173734.35,128253009.35,2.65,83.05,738.21
15891,166,2025-04-09,38354.0,380,60,586950.95,8031432.82,0.99,1544.61,13.68
15892,166,2025-04-10,41315.0,475,68,155067.15,31655502.68,1.15,326.46,204.14
15893,166,2025-04-11,75205.0,1910,223,708703.97,52301805.95,2.54,371.05,73.8
15894,166,2025-04-12,27834.0,516,18,1761832.11,3922519.12,1.85,3414.4,2.23
15895,166,2025-04-13,69476.0,3338,562,1387031.13,130975684.66,4.8,415.53,94.43
15896,166,2025-04-14,63283.0,2386,138,141494.98,17094170.97,3.77,59.3,120.81
15897,166,2025-04-15,90414.0,1853,193,538550.68,56766252.78,2.05,290.64,105.41
15898,166,2025-04-16,27212.0,1277,252,814037.07,82823379.41,4.69,637.46,101.74
15899,166,2025-04-17,77683.0,2155,123,1164383.38,30147520.91,2.77,540.32,25.89
15900,166,2025-04-18,69239.0,700,10,944474.96,2427041.33,1.01,1349.25,2.57
15901,166,2025-04-19,10694.0,232,17,413578.81,5353437.09,2.17,1782.67,12.94
15902,166,2025-04-20,97138.0,698,20,1750152.98,5055175.41,0.72,2507.38,2.89
15903,166,2025-04-21,42362.0,1903,160,752489.06,64788531.84,4.49,395.42,86.1
15904,166,2025-04-22,5246.0,261,18,951536.18,4925683.08,4.98,3645.73,5.18
15905,166,2025-04-23,88977.0,3481,410,1617893.41,65656246.0,3.91,464.78,40.58
15906,166,2025-04-24,4750.0,47,7,170865.48,1795208.01,0.99,3635.44,10.51
15907,166,2025-04-25,63691.0,1548,212,433173.22,24472094.09,2.43,279.83,56.49
15908,166,2025-04-26,4691.0,112,20,1978872.1,9517681.71,2.39,17668.5,4.81
15909,166,2025-04-27,38555.0,1757,76,513195.03,11213226.64,4.56,292.09,21.85
15910,166,2025-04-28,43980.0,1017,182,1077461.48,19327797.02,2.31,1059.45,17.94
15911,166,2025-04-29,5924.0,119,3,1438167.57,954045.46,2.01,12085.44,0.66
15912,166,2025-04-30,32530.0,293,40,563128.83,4537719.26,0.9,1921.94,8.06
15913,166,2025-05-01,23583.0,1098,116,518934.24,22627887.8,4.66,472.62,43.6
15914,167,2024-01-11,62171.0,2726,207,689937.66,70876097.24,4.38,253.1,102.73
15915,167,2024-01-12,97445.0,3569,373,141041.98,57593362.11,3.66,39.52,408.34
15916,167,2024-01-13,57680.0,970,40,1679781.57,5876732.47,1.68,1731.73,3.5
15917,167,2024-01-14,73178.0,3639,69,204532.79,27892184.56,4.97,56.21,136.37
15918,167,2024-01-15,90018.0,2549,32,1275204.13,14519768.9,2.83,500.28,11.39
15919,167,2024-01-16,69563.0,2966,52,771204.97,18553259.38,4.26,260.02,24.06
15920,167,2024-01-17,30391.0,239,4,1755006.2,1811088.51,0.79,7343.12,1.03
15921,167,2024-01-18,60874.0,977,39,1796340.24,19230795.0,1.6,1838.63,10.71
15922,167,2024-01-19,88909.0,4404,799,830488.9,390536349.45,4.95,188.58,470.25
15923,167,2024-01-20,79060.0,554,39,1589973.54,12484852.55,0.7,2869.99,7.85
15924,167,2024-01-21,51286.0,1957,314,1794906.2,134757222.48,3.82,917.17,75.08
15925,167,2024-01-22,90636.0,730,110,1913275.49,28259923.19,0.81,2620.93,14.77
15926,167,2024-01-23,44256.0,527,9,1668024.28,3496061.01,1.19,3165.13,2.1
15927,167,2024-01-24,42387.0,294,42,1651082.98,20826669.89,0.69,5615.93,12.61
15928,167,2024-01-25,70455.0,1653,238,1778439.57,30013704.55,2.35,1075.89,16.88
15929,167,2024-01-26,37108.0,821,97,1318537.74,35066117.91,2.21,1606.01,26.59
15930,167,2024-01-27,35958.0,1222,148,1877766.03,66541877.09,3.4,1536.63,35.44
15931,167,2024-01-28,53763.0,2185,196,764561.91,49237719.38,4.06,349.91,64.4
15932,167,2024-01-29,6526.0,250,47,1160638.91,13999491.46,3.83,4642.56,12.06
15933,167,2024-01-30,52521.0,2373,102,1681390.95,35001004.88,4.52,708.55,20.82
15934,167,2024-01-31,91614.0,1964,292,801552.98,95986972.4,2.14,408.12,119.75
15935,167,2024-02-01,71890.0,2941,314,1996986.5,59704994.27,4.09,679.02,29.9
15936,167,2024-02-02,33558.0,1154,189,414835.57,67218224.88,3.44,359.48,162.04
15937,167,2024-02-03,89827.0,519,102,100561.49,19494501.96,0.58,193.76,193.86
15938,167,2024-02-04,17190.0,444,74,1460606.95,25104551.66,2.58,3289.66,17.19
15939,167,2024-02-05,9560.0,284,3,238395.71,906726.43,2.97,839.42,3.8
15940,167,2024-02-06,63757.0,1469,27,289495.9,12660417.77,2.3,197.07,43.73
15941,167,2024-02-07,41559.0,1784,259,204891.45,89235422.51,4.29,114.85,435.53
15942,167,2024-02-08,40505.0,766,78,1913383.44,28073006.03,1.89,2497.89,14.67
15943,167,2024-02-09,87424.0,1841,257,1849228.82,70605827.77,2.11,1004.47,38.18
15944,167,2024-02-10,82840.0,2885,113,687409.91,56075864.91,3.48,238.27,81.58
15945,167,2024-02-11,66091.0,1719,133,754244.53,63006928.46,2.6,438.77,83.54
15946,167,2024-02-12,83371.0,2825,342,270708.87,156524205.74,3.39,95.83,578.2
15947,167,2024-02-13,78311.0,3849,230,1915036.74,106754133.59,4.92,497.54,55.75
15948,168,2024-06-13,38453.0,271,44,1912838.86,19295238.33,0.7,7058.45,10.09
15949,168,2024-06-14,74691.0,1644,299,96982.46,71139300.84,2.2,58.99,733.53
15950,168,2024-06-15,12528.0,611,43,1329957.71,17898095.67,4.88,2176.69,13.46
15951,168,2024-06-16,63606.0,710,107,851726.67,27340780.34,1.12,1199.62,32.1
15952,168,2024-06-17,44212.0,1232,166,1860727.71,61058327.16,2.79,1510.33,32.81
15953,168,2024-06-18,58901.0,2822,183,1740297.75,21067987.84,4.79,616.69,12.11
15954,168,2024-06-19,72261.0,3121,225,457891.72,94316052.19,4.32,146.71,205.98
15955,168,2024-06-20,9472.0,310,20,1092554.59,6650386.33,3.27,3524.37,6.09
15956,168,2024-06-21,44334.0,1822,255,668994.34,67199878.95,4.11,367.18,100.45
15957,168,2024-06-22,63016.0,2374,359,734276.95,175749838.11,3.77,309.3,239.35
15958,168,2024-06-23,57681.0,2090,339,746993.37,147669956.47,3.62,357.41,197.69
15959,168,2024-06-24,69173.0,3175,290,1565587.59,61901882.49,4.59,493.1,39.54
15960,168,2024-06-25,59127.0,1850,60,1068341.54,6578082.0,3.13,577.48,6.16
15961,168,2024-06-26,8558.0,300,38,1422180.04,14892923.3,3.51,4740.6,10.47
15962,168,2024-06-27,12642.0,326,5,207027.31,2100473.68,2.58,635.05,10.15
15963,168,2024-06-28,60830.0,2604,354,637806.88,40459139.41,4.28,244.93,63.43
15964,168,2024-06-29,75137.0,1990,239,1602581.88,69848625.13,2.65,805.32,43.59
15965,168,2024-06-30,80598.0,2109,41,442271.93,13514504.92,2.62,209.71,30.56
15966,168,2024-07-01,78862.0,502,43,1526912.84,6558947.34,0.64,3041.66,4.3
15967,168,2024-07-02,62381.0,330,60,794893.9,25001417.62,0.53,2408.77,31.45
15968,168,2024-07-03,77183.0,2046,252,571063.05,120367787.68,2.65,279.11,210.78
15969,168,2024-07-04,57687.0,694,137,1542921.26,51810824.68,1.2,2223.23,33.58
15970,168,2024-07-05,48170.0,382,58,601219.53,8192016.52,0.79,1573.87,13.63
15971,168,2024-07-06,25757.0,1007,196,1954600.97,87110383.6,3.91,1941.01,44.57
15972,168,2024-07-07,98731.0,2142,425,111202.42,138944396.43,2.17,51.92,1249.47
15973,168,2024-07-08,29911.0,886,164,1809276.05,22834953.72,2.96,2042.07,12.62
15974,168,2024-07-09,95471.0,1455,244,1980934.9,116741916.38,1.52,1361.47,58.93
15975,168,2024-07-10,80644.0,535,55,1173557.0,10162059.03,0.66,2193.56,8.66
15976,168,2024-07-11,77095.0,1798,115,1285177.64,14386051.59,2.33,714.78,11.19
15977,168,2024-07-12,92723.0,4599,878,569389.66,256505010.06,4.96,123.81,450.49
15978,168,2024-07-13,59637.0,2351,27,1695206.26,9620573.62,3.94,721.06,5.68
15979,168,2024-07-14,18373.0,699,124,362967.4,41377485.91,3.8,519.27,114.0
15980,168,2024-07-15,53699.0,852,114,616899.25,39625068.43,1.59,724.06,64.23
15981,168,2024-07-16,8539.0,114,2,1196648.18,207084.51,1.34,10496.91,0.17
15982,168,2024-07-17,72315.0,2214,131,103762.8,14970888.24,3.06,46.87,144.28
15983,168,2024-07-18,59085.0,2081,349,1356820.57,168282545.98,3.52,652.0,124.03
15984,168,2024-07-19,47358.0,2290,203,943201.28,92994382.49,4.84,411.88,98.59
15985,168,2024-07-20,66109.0,3146,151,1004243.1,51991690.73,4.76,319.21,51.77
15986,168,2024-07-21,24324.0,564,32,449483.03,15535946.47,2.32,796.96,34.56
15987,168,2024-07-22,91016.0,504,9,229891.06,3419865.62,0.55,456.13,14.88
15988,168,2024-07-23,34546.0,1555,136,156477.67,34230929.86,4.5,100.63,218.76
15989,168,2024-07-24,61920.0,2906,553,107994.58,55431624.44,4.69,37.16,513.28
15990,168,2024-07-25,45135.0,650,61,433896.3,27683804.34,1.44,667.53,63.8
15991,168,2024-07-26,74473.0,3559,314,1253941.06,51031297.68,4.78,352.33,40.7
15992,168,2024-07-27,3495.0,112,17,1244719.81,7969237.08,3.2,11113.57,6.4
15993,168,2024-07-28,68238.0,974,128,1980720.82,26620527.56,1.43,2033.59,13.44
15994,168,2024-07-29,11843.0,305,34,721237.94,7402092.2,2.58,2364.71,10.26
15995,168,2024-07-30,22443.0,134,15,702254.84,1609174.31,0.6,5240.71,2.29
15996,168,2024-07-31,6681.0,82,11,1628642.07,5398177.56,1.23,19861.49,3.31
15997,169,2023-11-25,53701.0,1809,237,1861624.11,98321878.44,3.37,1029.09,52.82
15998,169,2023-11-26,52339.0,2369,30,1956763.63,11722731.05,4.53,825.99,5.99
15999,169,2023-11-27,3036.0,144,4,702212.84,1604468.76,4.74,4876.48,2.28
16000,169,2023-11-28,31937.0,270,27,1334422.75,11190149.32,0.85,4942.31,8.39
16001,169,2023-11-29,76702.0,3727,375,1358068.42,154325643.56,4.86,364.39,113.64
16002,169,2023-11-30,30785.0,488,21,1457049.85,9068653.67,1.59,2985.76,6.22
16003,169,2023-12-01,6758.0,38,3,1098993.48,323330.33,0.56,28920.88,0.29
16004,169,2023-12-02,63134.0,2363,171,1228479.32,78753462.9,3.74,519.88,64.11
16005,169,2023-12-03,68005.0,2640,106,890333.17,33435774.84,3.88,337.25,37.55
16006,169,2023-12-04,3287.0,35,2,1247128.43,390383.2,1.06,35632.24,0.31
16007,169,2023-12-05,71934.0,2761,129,422041.23,35259021.59,3.84,152.86,83.54
16008,169,2023-12-06,53867.0,1439,20,443651.06,2705885.77,2.67,308.31,6.1
16009,169,2023-12-07,84786.0,3778,199,569906.73,40631571.49,4.46,150.85,71.3
16010,169,2023-12-08,70771.0,2571,346,1059564.26,144110905.63,3.63,412.12,136.01
16011,169,2023-12-09,35352.0,567,81,989178.0,20230815.75,1.6,1744.58,20.45
16012,169,2023-12-10,98439.0,2187,265,1943170.12,122287960.17,2.22,888.51,62.93
16013,169,2023-12-11,72702.0,3141,235,490653.84,109760359.75,4.32,156.21,223.7
16014,169,2023-12-12,45511.0,1999,392,438454.58,49457832.45,4.39,219.34,112.8
16015,169,2023-12-13,44345.0,777,54,707803.37,20565648.68,1.75,910.94,29.06
16016,169,2023-12-14,15637.0,180,27,69510.66,9802836.45,1.15,386.17,141.03
16017,169,2023-12-15,40258.0,1629,222,893987.37,99010681.64,4.05,548.8,110.75
16018,169,2023-12-16,85933.0,831,147,1827218.83,70787328.73,0.97,2198.82,38.74
16019,169,2023-12-17,39403.0,1382,78,700417.98,30999774.42,3.51,506.81,44.26
16020,169,2023-12-18,67256.0,438,33,761700.7,15337704.76,0.65,1739.04,20.14
16021,169,2023-12-19,30247.0,1388,221,1028268.83,86588875.51,4.59,740.83,84.21
16022,169,2023-12-20,40686.0,267,51,1991063.44,14291573.84,0.66,7457.17,7.18
16023,169,2023-12-21,40882.0,731,84,505878.59,11635491.65,1.79,692.04,23.0
16024,169,2023-12-22,6373.0,150,10,1168161.07,2242582.02,2.35,7787.74,1.92
16025,169,2023-12-23,51941.0,1855,74,900624.68,23839727.31,3.57,485.51,26.47
16026,169,2023-12-24,21059.0,433,16,717913.04,2652203.87,2.06,1658.0,3.69
16027,169,2023-12-25,28527.0,1299,69,207245.07,20137518.93,4.55,159.54,97.17
16028,169,2023-12-26,17501.0,707,28,1754209.06,4862332.68,4.04,2481.2,2.77
16029,169,2023-12-27,12978.0,104,6,854761.33,2583374.77,0.8,8218.86,3.02
16030,169,2023-12-28,34966.0,714,27,166260.93,6378721.1,2.04,232.86,38.37
16031,169,2023-12-29,20729.0,884,63,1606624.01,10769806.09,4.26,1817.45,6.7
16032,169,2023-12-30,56174.0,762,49,1355240.04,16075946.98,1.36,1778.53,11.86
16033,169,2023-12-31,54447.0,1359,68,654614.37,13920409.16,2.5,481.69,21.27
16034,169,2024-01-01,7863.0,319,59,835120.18,19920352.18,4.06,2617.93,23.85
16035,169,2024-01-02,85813.0,3717,568,967805.04,140558510.6,4.33,260.37,145.23
16036,169,2024-01-03,22848.0,303,4,317437.14,1984164.42,1.33,1047.65,6.25
16037,169,2024-01-04,62818.0,2948,488,383340.41,81326052.05,4.69,130.03,212.15
16038,169,2024-01-05,25553.0,1086,193,170716.25,72085051.53,4.25,157.2,422.25
16039,169,2024-01-06,59677.0,613,7,920608.02,1145620.48,1.03,1501.81,1.24
16040,169,2024-01-07,30273.0,710,103,1268850.99,14110931.52,2.35,1787.11,11.12
16041,169,2024-01-08,66190.0,3258,70,1389544.14,30606249.31,4.92,426.5,22.03
16042,169,2024-01-09,31947.0,1585,78,1985315.51,32819979.73,4.96,1252.56,16.53
16043,169,2024-01-10,90929.0,2724,414,1986518.13,188089691.08,3.0,729.27,94.68
16044,169,2024-01-11,70668.0,1071,206,268570.08,59711032.53,1.52,250.77,222.33
16045,169,2024-01-12,40282.0,1033,26,1684713.35,4325817.41,2.56,1630.89,2.57
16046,169,2024-01-13,37115.0,1387,29,194978.3,5508704.54,3.74,140.58,28.25
16047,169,2024-01-14,22277.0,476,55,1927825.41,18332212.72,2.14,4050.05,9.51
16048,169,2024-01-15,17941.0,654,110,1242383.83,45683098.41,3.65,1899.67,36.77
16049,169,2024-01-16,36184.0,860,33,468822.77,14780772.96,2.38,545.14,31.53
16050,169,2024-01-17,33851.0,840,123,1124768.53,39121699.33,2.48,1339.01,34.78
16051,169,2024-01-18,84584.0,3438,558,878767.04,202779317.12,4.06,255.6,230.75
16052,169,2024-01-19,84412.0,3636,167,800485.16,42384047.26,4.31,220.16,52.95
16053,169,2024-01-20,32343.0,306,34,965292.47,11184703.72,0.95,3154.55,11.59
16054,169,2024-01-21,31505.0,522,23,569204.6,6474239.65,1.66,1090.43,11.37
16055,169,2024-01-22,93626.0,1587,39,919694.52,14534287.66,1.7,579.52,15.8
16056,169,2024-01-23,16261.0,421,4,1940416.72,1910589.55,2.59,4609.07,0.98
16057,169,2024-01-24,25433.0,274,38,1296270.74,7748436.22,1.08,4730.92,5.98
16058,169,2024-01-25,93752.0,3272,459,1600732.51,197683099.85,3.49,489.22,123.5
16059,169,2024-01-26,94818.0,492,89,1315476.81,30999680.87,0.52,2673.73,23.57
16060,169,2024-01-27,59206.0,1359,252,1959229.68,62389794.49,2.3,1441.67,31.84
16061,169,2024-01-28,60313.0,2121,310,1630489.87,34742092.27,3.52,768.74,21.31
16062,169,2024-01-29,99930.0,4776,538,1619325.14,191700338.36,4.78,339.05,118.38
16063,169,2024-01-30,48292.0,929,58,824521.26,22107503.23,1.92,887.54,26.81
16064,169,2024-01-31,74799.0,3000,73,416343.03,28654384.19,4.01,138.78,68.82
16065,169,2024-02-01,48407.0,1993,211,70351.23,31625835.12,4.12,35.3,449.54
16066,169,2024-02-02,72631.0,2416,90,1564809.65,20563021.44,3.33,647.69,13.14
16067,169,2024-02-03,66118.0,3054,386,79442.9,125584348.69,4.62,26.01,1580.81
16068,169,2024-02-04,11270.0,363,22,264376.46,10453103.72,3.22,728.31,39.54
16069,169,2024-02-05,66972.0,3018,147,922399.02,23217737.77,4.51,305.63,25.17
16070,169,2024-02-06,21762.0,202,30,952538.92,7660368.5,0.93,4715.54,8.04
16071,169,2024-02-07,48260.0,1821,131,869980.92,44220348.27,3.77,477.75,50.83
16072,169,2024-02-08,13272.0,351,14,1539946.06,3455601.18,2.64,4387.31,2.24
16073,169,2024-02-09,18836.0,237,37,70570.91,9114769.71,1.26,297.77,129.16
16074,169,2024-02-10,57947.0,1838,279,1699645.67,106325474.84,3.17,924.73,62.56
16075,169,2024-02-11,40824.0,447,38,1423748.87,11502297.7,1.09,3185.12,8.08
16076,169,2024-02-12,55278.0,683,124,1745128.27,44416471.25,1.24,2555.09,25.45
16077,169,2024-02-13,77994.0,464,48,1918596.03,7275995.45,0.59,4134.91,3.79
16078,169,2024-02-14,4051.0,134,4,1172251.54,480311.22,3.31,8748.15,0.41
16079,169,2024-02-15,73154.0,3262,45,1409417.72,16285497.72,4.46,432.07,11.55
16080,169,2024-02-16,9289.0,242,22,1594143.98,4433558.51,2.61,6587.37,2.78
16081,169,2024-02-17,96010.0,3662,490,974962.38,105286752.83,3.81,266.24,107.99
16082,169,2024-02-18,24938.0,798,68,1442219.43,27822286.78,3.2,1807.29,19.29
16083,169,2024-02-19,81935.0,499,90,914135.59,35313373.58,0.61,1831.94,38.63
16084,169,2024-02-20,83392.0,3951,531,1689353.23,158181258.34,4.74,427.58,93.63
16085,169,2024-02-21,29859.0,1199,90,1512412.26,34628722.62,4.02,1261.39,22.9
16086,169,2024-02-22,34083.0,264,33,976104.25,7758951.95,0.77,3697.36,7.95
16087,169,2024-02-23,15640.0,142,3,1464016.27,632859.2,0.91,10309.97,0.43
16088,169,2024-02-24,16251.0,181,13,1103074.09,6217234.12,1.11,6094.33,5.64
16089,169,2024-02-25,81938.0,3903,537,907798.19,192148781.66,4.76,232.59,211.66
16090,169,2024-02-26,17024.0,491,30,1083515.87,8939686.64,2.88,2206.75,8.25
16091,169,2024-02-27,17604.0,233,20,1447836.23,8969013.87,1.32,6213.89,6.19
16092,169,2024-02-28,73698.0,3594,128,1134347.76,27559980.8,4.88,315.62,24.3
16093,169,2024-02-29,93211.0,1386,263,232812.96,53495507.83,1.49,167.97,229.78
16094,169,2024-03-01,2933.0,55,8,462620.61,3483699.01,1.88,8411.28,7.53
16095,169,2024-03-02,86115.0,1989,188,93057.1,78414721.74,2.31,46.79,842.65
16096,169,2024-03-03,97479.0,4794,414,249619.54,60257948.92,4.92,52.07,241.4
16097,169,2024-03-04,67714.0,816,51,907355.74,5932686.31,1.21,1111.96,6.54
16098,169,2024-03-05,1902.0,89,1,55528.1,431707.01,4.68,623.91,7.77
16099,169,2024-03-06,55974.0,1091,54,1058048.56,25731325.68,1.95,969.8,24.32
16100,169,2024-03-07,36580.0,378,64,416822.62,24545082.55,1.03,1102.71,58.89
16101,169,2024-03-08,62444.0,2592,397,1122300.19,51004882.31,4.15,432.99,45.45
16102,169,2024-03-09,62458.0,2466,199,127347.67,85005719.99,3.95,51.64,667.51
16103,169,2024-03-10,52746.0,1322,104,1916303.3,10639350.34,2.51,1449.55,5.55
16104,169,2024-03-11,23435.0,831,100,827521.31,27959885.69,3.55,995.81,33.79
16105,169,2024-03-12,82467.0,3382,160,1914365.25,67124078.78,4.1,566.05,35.06
16106,169,2024-03-13,59032.0,476,37,484469.92,14750630.64,0.81,1017.79,30.45
16107,169,2024-03-14,42799.0,1135,210,1561539.74,28026895.96,2.65,1375.81,17.95
16108,169,2024-03-15,3558.0,120,9,1398159.2,2794349.85,3.37,11651.33,2.0
16109,169,2024-03-16,34270.0,886,90,101899.99,13299613.58,2.59,115.01,130.52
16110,169,2024-03-17,85762.0,2339,402,1450439.38,64738341.54,2.73,620.11,44.63
16111,169,2024-03-18,22205.0,260,16,594870.75,3392266.52,1.17,2287.96,5.7
16112,169,2024-03-19,85048.0,3946,498,582324.39,147470610.73,4.64,147.57,253.24
16113,169,2024-03-20,81379.0,1852,326,1894046.65,159377271.81,2.28,1022.7,84.15
16114,169,2024-03-21,2773.0,92,14,485777.17,5847499.77,3.32,5280.19,12.04
16115,169,2024-03-22,37503.0,1084,37,1239305.57,13340982.41,2.89,1143.27,10.76
16116,169,2024-03-23,89693.0,1743,160,353800.75,58601354.27,1.94,202.98,165.63
16117,169,2024-03-24,18893.0,320,20,1895956.54,5497860.7,1.69,5924.86,2.9
16118,169,2024-03-25,92533.0,1295,220,1988905.17,72257961.63,1.4,1535.83,36.33
16119,169,2024-03-26,2527.0,21,0,1886928.92,0.0,0.83,89853.76,0.0
16120,169,2024-03-27,75137.0,2370,269,423003.67,103381952.63,3.15,178.48,244.4
16121,169,2024-03-28,44888.0,1771,203,221242.4,63731847.04,3.95,124.93,288.06
16122,169,2024-03-29,26236.0,430,29,1258374.48,7585110.38,1.64,2926.45,6.03
16123,169,2024-03-30,93685.0,4282,418,497859.34,114771785.39,4.57,116.27,230.53
16124,169,2024-03-31,17409.0,793,125,266338.78,15836141.0,4.56,335.86,59.46
16125,169,2024-04-01,55238.0,2209,365,786395.38,62284896.81,4.0,356.0,79.2
16126,169,2024-04-02,8851.0,219,5,567862.73,527220.28,2.47,2592.98,0.93
16127,169,2024-04-03,56077.0,2438,60,1668543.28,15150570.79,4.35,684.39,9.08
16128,169,2024-04-04,62568.0,2932,563,1213336.02,257014101.42,4.69,413.83,211.82
16129,169,2024-04-05,49086.0,618,120,124629.87,20369897.13,1.26,201.67,163.44
16130,169,2024-04-06,44159.0,256,32,601064.45,8897674.53,0.58,2347.91,14.8
16131,169,2024-04-07,39062.0,1951,58,815134.29,20781339.65,4.99,417.8,25.49
16132,169,2024-04-08,82908.0,1048,181,819852.26,47835020.12,1.26,782.3,58.35
16133,169,2024-04-09,45334.0,1511,99,585637.42,26704965.71,3.33,387.58,45.6
16134,169,2024-04-10,5843.0,124,13,159858.88,2328990.91,2.12,1289.18,14.57
16135,169,2024-04-11,87931.0,4109,665,412710.84,183599553.28,4.67,100.44,444.86
16136,169,2024-04-12,6446.0,32,3,780020.57,324713.27,0.5,24375.64,0.42
16137,169,2024-04-13,64754.0,511,15,1424098.82,7318043.2,0.79,2786.89,5.14
16138,169,2024-04-14,23275.0,803,10,418938.81,1442000.76,3.45,521.72,3.44
16139,169,2024-04-15,55113.0,2231,250,633816.65,88725741.14,4.05,284.1,139.99
16140,169,2024-04-16,81301.0,1775,249,153839.94,117967110.45,2.18,86.67,766.82
16141,169,2024-04-17,73824.0,1671,162,197947.62,24913964.98,2.26,118.46,125.86
16142,169,2024-04-18,53717.0,2270,427,1775062.17,198212208.14,4.23,781.97,111.66
16143,169,2024-04-19,47750.0,373,60,894900.81,7116864.93,0.78,2399.2,7.95
16144,169,2024-04-20,26930.0,729,69,1980524.75,14312499.96,2.71,2716.77,7.23
16145,169,2024-04-21,44299.0,565,105,98659.13,20055587.71,1.28,174.62,203.28
16146,169,2024-04-22,21013.0,640,17,137143.72,2155444.37,3.05,214.29,15.72
16147,169,2024-04-23,89129.0,1932,378,1453247.07,77613910.82,2.17,752.2,53.41
16148,169,2024-04-24,8480.0,168,29,157655.15,7251453.96,1.98,938.42,46.0
16149,169,2024-04-25,27361.0,680,115,248803.47,50113026.56,2.49,365.89,201.42
